user_id,book_id,is_read,rating,is_reviewed
U145161,B29471,1,5,0
U145166,B23132,1,5,0
U145209,B77355,1,5,0
U145230,B388196,1,5,0
U145230,B31608,1,5,0
U145236,B18701,1,5,0
U145247,B325573,1,5,0
U145252,B129622,1,5,0
U145253,B7318,1,5,0
U145259,B490498,1,5,0
U145259,B67771,1,5,1
U145259,B448452,1,5,1
U145266,B7318,1,5,0
U145290,B128920,1,5,0
U145290,B51306,1,5,1
U145290,B199396,1,5,0
U145302,B102576,1,5,0
U145320,B810209,1,5,0
U145353,B16222,1,5,0
U145364,B12457,1,5,0
U145364,B3614,1,5,0
U145381,B230153,1,5,1
U145389,B60275,1,5,1
U145389,B411648,1,5,0
U145393,B13587,1,5,0
U145397,B24887,1,5,0
U145399,B48788,1,5,0
U145423,B48788,1,5,0
U145425,B1545,1,5,1
U145428,B1929690,1,5,1
U145438,B733519,1,5,0
U145438,B7318,1,5,0
U145443,B3777,1,5,0
U145446,B31905,1,5,0
U145455,B113027,1,5,0
U145460,B29471,1,5,0
U145466,B7318,1,5,0
U145466,B3777,1,5,0
U145480,B58876,1,5,0
U145483,B285679,1,5,1
U145486,B69784,1,5,0
U145494,B18545,1,5,0
U145501,B646879,1,5,0
U145511,B17562,1,5,0
U145516,B999259,1,5,0
U145528,B22163,1,5,0
U145531,B75981,1,5,0
U145543,B58876,1,5,0
U145544,B48788,1,5,0
U145557,B123008,1,5,0
U145559,B3777,1,5,0
U145567,B1545,1,5,0
U145569,B218547,1,5,0
U145574,B3777,1,5,0
U145575,B3777,1,5,0
U145590,B14136,1,5,0
U145598,B1158053,1,5,1
U145598,B91492,1,5,0
U145616,B242640,1,5,0
U145616,B103119,1,5,0
U145619,B999259,1,5,0
U145621,B192127,1,5,0
U145624,B3777,1,5,0
U145625,B1591352,1,5,1
U145638,B3777,1,5,0
U145641,B207973,1,5,0
U145643,B149641,1,5,1
U145645,B1545,1,5,0
U145648,B1512170,1,5,1
U145649,B7318,1,5,0
U145649,B3777,1,5,0
U145659,B218551,1,5,0
U145662,B1545,1,5,0
U145666,B1545,1,5,0
U145667,B113088,1,5,0
U145670,B67724,1,5,1
U145671,B118183,1,5,0
U145673,B58876,1,5,0
U145680,B3777,1,5,0
U145693,B1545,1,5,0
U145696,B181398,1,5,0
U145702,B17697,1,5,0
U145718,B128920,1,5,0
U145727,B18701,1,5,0
U145736,B299827,1,5,0
U145736,B82911,1,5,0
U145745,B1545,1,5,1
U145748,B7318,1,5,0
U145752,B764852,1,5,0
U145752,B738351,1,5,0
U145752,B61757,1,5,0
U145752,B438083,1,5,1
U145770,B58876,1,5,0
U145770,B1838470,1,5,1
U145770,B1930643,1,5,1
U145775,B102576,1,5,0
U145802,B17697,1,5,0
U145803,B21886,1,5,0
U145804,B69784,1,5,0
U145810,B219096,1,5,0
U145814,B69784,1,5,0
U145823,B1340032,1,5,0
U145824,B30115,1,5,0
U145824,B30080,1,5,0
U145824,B45895,1,5,0
U145824,B45717,1,5,0
U145834,B86855,1,5,0
U145839,B67724,1,5,0
U145851,B3777,1,5,0
U145870,B51306,1,5,0
U145871,B845272,1,5,0
U145871,B1085335,1,5,0
U145889,B69784,1,5,0
U145897,B129058,1,5,0
U145907,B132044,1,5,0
U145907,B870716,1,5,0
U145912,B118119,1,5,0
U145928,B127201,1,5,1
U145930,B19287,1,5,0
U145933,B16222,1,5,0
U145939,B3777,1,5,0
U145965,B40031,1,5,0
U145977,B17697,1,5,0
U145984,B102576,1,5,0
U145985,B17562,1,5,0
U146003,B58876,1,5,0
U146015,B3777,1,5,0
U146043,B18545,1,5,0
U146045,B7318,1,5,0
U146051,B1545,1,5,0
U146054,B210822,1,5,0
U146064,B1545,1,5,0
U146065,B106376,1,5,0
U146071,B35778,1,5,0
U146076,B48788,1,5,0
U146076,B50600,1,5,1
U146077,B161999,1,5,1
U146077,B258765,1,5,1
U146082,B58876,1,5,0
U146083,B35778,1,5,0
U146092,B219096,1,5,0
U146092,B805373,1,5,0
U146095,B40031,1,5,0
U146116,B40031,1,5,0
U146116,B16222,1,5,0
U146122,B7318,1,5,0
U146128,B154932,1,5,0
U146132,B1545,1,5,0
U146135,B7318,1,5,0
U146138,B146067,1,5,0
U146161,B23132,1,5,1
U146163,B7318,1,5,0
U146197,B69784,1,5,0
U146206,B17561,1,5,0
U146208,B43587,1,5,0
U146211,B18701,1,5,0
U146213,B272951,1,5,0
U146220,B23132,1,5,0
U146231,B123008,1,5,0
U146241,B44744,1,5,0
U146246,B29868,1,5,0
U146251,B433793,1,5,0
U146256,B20904,1,5,1
U146258,B128920,1,5,1
U146270,B95777,1,5,1
U146289,B55322,1,5,1
U146298,B29868,1,5,0
U146312,B5746,1,5,0
U146323,B285411,1,5,0
U146323,B18701,1,5,0
U146325,B252169,1,5,0
U146325,B1545,1,5,0
U146326,B29512,1,5,1
U146331,B58876,1,5,0
U146335,B326512,1,5,0
U146354,B1278021,1,5,1
U146357,B17697,1,5,0
U146361,B45885,1,5,1
U146361,B69784,1,5,0
U146362,B3614,1,5,1
U146368,B210822,1,5,0
U146380,B112531,1,5,0
U146383,B462368,1,5,0
U146395,B1441706,1,5,1
U146398,B24887,1,5,1
U146404,B20904,1,5,0
U146423,B7318,1,5,0
U146431,B60275,1,5,0
U146456,B1545,1,5,0
U146463,B58876,1,5,0
U146477,B3777,1,5,0
U146480,B176240,1,5,0
U146485,B324646,1,5,0
U146485,B18545,1,5,0
U146489,B18701,1,5,0
U146491,B17562,1,5,0
U146501,B50722,1,5,0
U146508,B1545,1,5,0
U146527,B17562,1,5,0
U146532,B3777,1,5,0
U146543,B330751,1,5,0
U146550,B499551,1,5,1
U146566,B3777,1,5,0
U146585,B1549841,1,5,0
U146596,B35778,1,5,0
U146603,B1241355,1,5,1
U146609,B17697,1,5,0
U146619,B142208,1,5,0
U146629,B242534,1,5,1
U146632,B1022735,1,5,0
U146634,B17697,1,5,0
U146641,B3777,1,5,1
U146672,B60275,1,5,1
U146683,B3777,1,5,0
U146695,B17697,1,5,0
U146695,B226525,1,5,0
U146699,B12457,1,5,0
U146708,B5746,1,5,1
U146725,B149641,1,5,0
U146739,B675958,1,5,0
U146778,B525952,1,5,0
U146786,B3777,1,5,0
U146793,B31905,1,5,1
U146800,B151678,1,5,1
U146811,B1934200,1,5,1
U146811,B1934199,1,5,1
U146814,B18701,1,5,0
U146835,B1177265,1,5,0
U146845,B48788,1,5,0
U146855,B396786,1,5,0
U146855,B135395,1,5,1
U146860,B56236,1,5,1
U146861,B115903,1,5,0
U146888,B3777,1,5,0
U146888,B41122,1,5,0
U146897,B175013,1,5,1
U146909,B38026,1,5,0
U146912,B1325727,1,5,0
U146915,B67130,1,5,0
U146921,B3358,1,5,0
U146927,B29646,1,5,0
U146932,B27128,1,5,0
U146932,B1146635,1,5,0
U146954,B23132,1,5,0
U146954,B29868,1,5,1
U146962,B3777,1,5,0
U146975,B1593580,1,5,1
U146975,B1091722,1,5,1
U147016,B22163,1,5,0
U147023,B17562,1,5,0
U147029,B453746,1,5,1
U147030,B470196,1,5,0
U147034,B3777,1,5,0
U147036,B23132,1,5,0
U147053,B1545,1,5,0
U147058,B18545,1,5,1
U147061,B390330,1,5,0
U147065,B1545,1,5,0
U147068,B327192,1,5,1
U147078,B348683,1,5,1
U147080,B396270,1,5,0
U147083,B146247,1,5,0
U147090,B23132,1,5,0
U147095,B24887,1,5,0
U147123,B118119,1,5,1
U147153,B210822,1,5,0
U147155,B32203,1,5,1
U147157,B1085335,1,5,0
U147160,B45125,1,5,0
U147164,B57917,1,5,0
U147188,B17697,1,5,0
U147222,B1545,1,5,0
U147224,B1545,1,5,0
U147229,B48788,1,5,0
U147252,B151261,1,5,0
U147258,B1110936,1,5,0
U147259,B13587,1,5,0
U147259,B118119,1,5,0
U147262,B128531,1,5,0
U147267,B7318,1,5,0
U147268,B69784,1,5,0
U147268,B324723,1,5,0
U147270,B102576,1,5,0
U147270,B105657,1,5,0
U147270,B7318,1,5,0
U147270,B16222,1,5,0
U147270,B185699,1,5,0
U147272,B69784,1,5,0
U147281,B29646,1,5,0
U147285,B17697,1,5,0
U147297,B48788,1,5,0
U147348,B701862,1,5,1
U147348,B3614,1,5,0
U147352,B1545,1,5,0
U147353,B27128,1,5,0
U147362,B58876,1,5,0
U147362,B242640,1,5,0
U147371,B17697,1,5,0
U147374,B40031,1,5,0
U147374,B29868,1,5,0
U147376,B102576,1,5,0
U147394,B29868,1,5,0
U147398,B3777,1,5,0
U147405,B84483,1,5,0
U147410,B3777,1,5,0
U147437,B276855,1,5,0
U147437,B175985,1,5,0
U147442,B17697,1,5,0
U147460,B100582,1,5,0
U147466,B23132,1,5,0
U147466,B113027,1,5,0
U147481,B326512,1,5,0
U147481,B71878,1,5,0
U147481,B17697,1,5,0
U147484,B134483,1,5,1
U147497,B330869,1,5,0
U147513,B355422,1,5,0
U147516,B108953,1,5,0
U147522,B22163,1,5,1
U147530,B17697,1,5,0
U147535,B1545,1,5,1
U147542,B128531,1,5,1
U147549,B17697,1,5,0
U147557,B23132,1,5,0
U147557,B29868,1,5,0
U147572,B56236,1,5,0
U147576,B17561,1,5,0
U147579,B283108,1,5,0
U147587,B69784,1,5,1
U147592,B16222,1,5,0
U147592,B302003,1,5,0
U147595,B1307786,1,5,0
U147607,B88554,1,5,1
U147607,B1545,1,5,1
U147614,B128531,1,5,0
U147627,B1545,1,5,0
U147648,B48788,1,5,0
U147650,B48788,1,5,0
U147654,B5992,1,5,1
U147664,B95062,1,5,0
U147667,B342226,1,5,0
U147670,B1183928,1,5,0
U147671,B1545,1,5,0
U147673,B24887,1,5,1
U147681,B1545,1,5,0
U147683,B113471,1,5,0
U147683,B18545,1,5,0
U147683,B17697,1,5,0
U147705,B16222,1,5,0
U147725,B23132,1,5,0
U147734,B3777,1,5,0
U147746,B514959,1,5,0
U147747,B1936606,1,5,0
U147767,B330751,1,5,0
U147793,B1292157,1,5,0
U147795,B55322,1,5,0
U147811,B1545,1,5,0
U147820,B215247,1,5,1
U147829,B276632,1,5,1
U147831,B627755,1,5,0
U147836,B48788,1,5,0
U147837,B18701,1,5,1
U147847,B29868,1,5,0
U147854,B6661,1,5,0
U147859,B72820,1,5,0
U147859,B41122,1,5,0
U147860,B165750,1,5,0
U147860,B57386,1,5,0
U147863,B16222,1,5,0
U147893,B57386,1,5,1
U147896,B202992,1,5,0
U147934,B45885,1,5,0
U147936,B3777,1,5,0
U147938,B197320,1,5,0
U147953,B219096,1,5,0
U147960,B48788,1,5,1
U147984,B218547,1,5,0
U148002,B169584,1,5,0
U148017,B69784,1,5,0
U148026,B17561,1,5,0
U148027,B67771,1,5,1
U148029,B48788,1,5,0
U148047,B55322,1,5,1
U148053,B17562,1,5,0
U148054,B7318,1,5,0
U148056,B28845,1,5,0
U148062,B19287,1,5,0
U148071,B29646,1,5,0
U148074,B17562,1,5,0
U148081,B102576,1,5,0
U148090,B1794285,1,5,1
U148090,B992886,1,5,1
U148109,B13587,1,5,0
U148118,B3777,1,5,0
U148124,B22163,1,5,0
U148126,B279705,1,5,0
U148127,B17697,1,5,0
U148130,B24613,1,5,0
U148132,B7318,1,5,0
U148139,B708386,1,5,0
U148152,B132889,1,5,1
U148154,B48788,1,5,0
U148157,B499590,1,5,0
U148159,B21886,1,5,0
U148169,B1545,1,5,0
U148171,B370153,1,5,1
U148195,B65407,1,5,1
U148200,B16222,1,5,1
U148222,B1545,1,5,0
U148230,B10797,1,5,1
U148238,B1545,1,5,0
U148243,B19287,1,5,0
U148245,B48788,1,5,0
U148257,B129058,1,5,0
U148291,B577557,1,5,0
U148307,B370153,1,5,0
U148312,B17697,1,5,0
U148316,B3777,1,5,0
U148316,B111674,1,5,0
U148327,B7318,1,5,0
U148340,B58876,1,5,0
U148353,B165750,1,5,0
U148370,B1545,1,5,1
U148388,B520412,1,5,0
U148389,B17697,1,5,0
U148394,B353750,1,5,1
U148396,B1938600,1,5,0
U148399,B7318,1,5,0
U148399,B40924,1,5,1
U148404,B339334,1,5,0
U148418,B1097839,1,5,0
U148429,B219096,1,5,0
U148429,B45125,1,5,0
U148440,B69784,1,5,0
U148448,B17562,1,5,0
U148469,B7318,1,5,1
U148470,B1545,1,5,0
U148477,B37865,1,5,0
U148480,B1545,1,5,1
U148500,B17562,1,5,1
U148511,B18701,1,5,0
U148511,B3777,1,5,0
U148511,B7318,1,5,0
U148513,B268613,1,5,0
U148513,B7318,1,5,0
U148521,B43587,1,5,1
U148522,B56236,1,5,1
U148524,B337365,1,5,0
U148529,B19287,1,5,0
U148536,B285411,1,5,0
U148536,B29471,1,5,0
U148536,B162248,1,5,0
U148550,B13587,1,5,0
U148550,B328428,1,5,1
U148557,B110894,1,5,0
U148557,B118119,1,5,0
U148557,B29512,1,5,0
U148559,B17562,1,5,0
U148560,B58876,1,5,0
U148572,B39966,1,5,0
U148583,B3,1,5,0
U148591,B39966,1,5,0
U148591,B17562,1,5,0
U148598,B22163,1,5,0
U148606,B1005357,1,5,0
U148609,B86855,1,5,0
U148620,B58876,1,5,0
U148626,B3777,1,5,0
U148651,B744467,1,5,0
U148655,B17697,1,5,0
U148675,B355422,1,5,0
U148689,B1274660,1,5,0
U148691,B37865,1,5,0
U148725,B8817,1,5,0
U148733,B29868,1,5,0
U148751,B319602,1,5,0
U148761,B255203,1,5,1
U148763,B40031,1,5,0
U148776,B1545,1,5,1
U148789,B102576,1,5,0
U148810,B69784,1,5,1
U148817,B77355,1,5,0
U148820,B29868,1,5,1
U148833,B390330,1,5,0
U148854,B29471,1,5,0
U148854,B281179,1,5,0
U148869,B69784,1,5,0
U148892,B317201,1,5,0
U148905,B453746,1,5,0
U148932,B40031,1,5,0
U148932,B1545,1,5,0
U148937,B48788,1,5,0
U148937,B17697,1,5,0
U148943,B767288,1,5,0
U148945,B16222,1,5,0
U148949,B7318,1,5,0
U148963,B45885,1,5,0
U149013,B24887,1,5,0
U149013,B146247,1,5,0
U149015,B23132,1,5,0
U149017,B23132,1,5,0
U149032,B3358,1,5,0
U149034,B7318,1,5,0
U149043,B207973,1,5,0
U149043,B1557164,1,5,0
U149044,B22163,1,5,0
U149072,B17561,1,5,0
U149077,B17562,1,5,0
U149102,B102576,1,5,0
U149103,B24887,1,5,0
U149103,B349761,1,5,0
U149103,B346004,1,5,0
U149113,B18545,1,5,1
U149118,B3777,1,5,0
U149118,B18701,1,5,0
U149118,B128531,1,5,0
U149124,B317201,1,5,0
U149125,B634973,1,5,0
U149125,B199394,1,5,0
U149125,B525331,1,5,0
U149125,B732501,1,5,0
U149125,B816497,1,5,0
U149129,B23132,1,5,0
U149130,B55322,1,5,0
U149138,B29868,1,5,1
U149149,B23132,1,5,0
U149149,B6661,1,5,0
U149159,B643111,1,5,0
U149163,B1815790,1,5,1
U149165,B45125,1,5,0
U149172,B3777,1,5,1
U149177,B71878,1,5,0
U149185,B261936,1,5,0
U149193,B29868,1,5,0
U149193,B113027,1,5,1
U149216,B20904,1,5,1
U149226,B55322,1,5,0
U149247,B430946,1,5,0
U149250,B102576,1,5,0
U149267,B18909,1,5,0
U149301,B29868,1,5,0
U149310,B403305,1,5,0
U149331,B258532,1,5,0
U149351,B1475052,1,5,0
U149354,B35778,1,5,0
U149354,B78077,1,5,0
U149358,B17561,1,5,0
U149371,B82911,1,5,0
U149374,B1855645,1,5,0
U149377,B1545,1,5,1
U149383,B58876,1,5,0
U149386,B138720,1,5,0
U149386,B138949,1,5,0
U149386,B218547,1,5,0
U149395,B48788,1,5,0
U149401,B48788,1,5,0
U149402,B231517,1,5,0
U149402,B43201,1,5,0
U149410,B102576,1,5,0
U149410,B3777,1,5,0
U149417,B1545,1,5,0
U149421,B1545,1,5,0
U149439,B265625,1,5,0
U149449,B16222,1,5,0
U149459,B1545,1,5,0
U149461,B3777,1,5,0
U149462,B7318,1,5,0
U149463,B614467,1,5,0
U149464,B3358,1,5,0
U149464,B23132,1,5,0
U149480,B17562,1,5,0
U149483,B17561,1,5,0
U149483,B3777,1,5,0
U149500,B149641,1,5,0
U149538,B1545,1,5,0
U149539,B69784,1,5,0
U149552,B58876,1,5,0
U149558,B377876,1,5,0
U149560,B5992,1,5,1
U149562,B430946,1,5,0
U149569,B29512,1,5,1
U149569,B587091,1,5,0
U149569,B113027,1,5,0
U149573,B149641,1,5,0
U149574,B17697,1,5,0
U149574,B50600,1,5,0
U149578,B161999,1,5,0
U149591,B58876,1,5,0
U149592,B165750,1,5,0
U149603,B10625,1,5,1
U149606,B342226,1,5,0
U149607,B370245,1,5,0
U149607,B151206,1,5,0
U149613,B1022735,1,5,0
U149638,B118119,1,5,0
U149644,B58876,1,5,0
U149673,B7318,1,5,0
U149675,B393210,1,5,0
U149676,B1557969,1,5,1
U149679,B20904,1,5,0
U149682,B7318,1,5,0
U149688,B69784,1,5,0
U149712,B58876,1,5,0
U149722,B17697,1,5,0
U149739,B58876,1,5,1
U149745,B86111,1,5,1
U149748,B22163,1,5,0
U149762,B20191,1,5,1
U149768,B749428,1,5,0
U149768,B1121845,1,5,1
U149770,B67724,1,5,0
U149770,B55322,1,5,0
U149784,B17561,1,5,0
U149816,B29868,1,5,1
U149816,B8817,1,5,1
U149830,B29438,1,5,0
U149841,B17562,1,5,0
U149841,B317201,1,5,0
U149845,B3777,1,5,0
U149848,B17562,1,5,0
U149850,B3358,1,5,0
U149861,B330751,1,5,0
U149865,B119393,1,5,0
U149883,B55322,1,5,0
U149889,B90428,1,5,0
U149918,B17562,1,5,0
U149918,B17697,1,5,0
U149920,B25327,1,5,1
U149921,B54403,1,5,0
U149931,B854264,1,5,0
U149950,B20904,1,5,0
U149950,B1545,1,5,0
U149952,B126797,1,5,0
U149958,B19287,1,5,0
U149962,B1545,1,5,0
U149967,B1545,1,5,0
U149968,B3777,1,5,0
U149971,B1272348,1,5,0
U149979,B1545,1,5,0
U149982,B3777,1,5,0
U149984,B151860,1,5,0
U150000,B48788,1,5,0
U150022,B118119,1,5,1
U150022,B514959,1,5,1
U150022,B8817,1,5,1
U150022,B104367,1,5,0
U150022,B29512,1,5,0
U150032,B7318,1,5,0
U150050,B48788,1,5,0
U150054,B82023,1,5,0
U150054,B78090,1,5,1
U150054,B39966,1,5,1
U150068,B48788,1,5,0
U150079,B129622,1,5,1
U150087,B48788,1,5,0
U150110,B18545,1,5,0
U150141,B7318,1,5,0
U150151,B1545,1,5,0
U150151,B16222,1,5,0
U150152,B69784,1,5,0
U150170,B23132,1,5,0
U150184,B3777,1,5,0
U150187,B511873,1,5,0
U150187,B27128,1,5,0
U150189,B60275,1,5,0
U150215,B3777,1,5,0
U150241,B979,1,5,1
U150244,B1545,1,5,0
U150252,B7318,1,5,0
U150257,B3777,1,5,1
U150266,B58876,1,5,0
U150269,B3777,1,5,0
U150276,B146247,1,5,0
U150278,B175054,1,5,0
U150285,B216629,1,5,0
U150285,B55322,1,5,0
U150287,B734156,1,5,0
U150289,B686385,1,5,0
U150291,B146256,1,5,0
U150305,B345000,1,5,0
U150307,B45885,1,5,0
U150308,B1023697,1,5,0
U150308,B308302,1,5,0
U150310,B227177,1,5,0
U150311,B7318,1,5,0
U150312,B450690,1,5,0
U150315,B90428,1,5,1
U150328,B129207,1,5,0
U150330,B1545,1,5,0
U150358,B23132,1,5,0
U150358,B1166283,1,5,0
U150358,B6499,1,5,0
U150358,B403150,1,5,0
U150358,B655927,1,5,0
U150371,B653577,1,5,1
U150380,B48788,1,5,0
U150388,B370245,1,5,0
U150410,B18701,1,5,0
U150410,B162248,1,5,0
U150420,B69784,1,5,1
U150426,B24887,1,5,0
U150433,B82911,1,5,0
U150433,B1317639,1,5,1
U150436,B3777,1,5,0
U150441,B88554,1,5,0
U150451,B29868,1,5,1
U150464,B146247,1,5,1
U150507,B1405535,1,5,0
U150519,B129058,1,5,0
U150522,B17697,1,5,0
U150539,B17697,1,5,0
U150561,B129058,1,5,0
U150567,B448184,1,5,1
U150582,B67771,1,5,0
U150600,B439513,1,5,0
U150605,B66574,1,5,0
U150609,B1545,1,5,0
U150639,B215247,1,5,0
U150640,B3614,1,5,0
U150640,B8817,1,5,0
U150652,B57386,1,5,0
U150657,B112531,1,5,0
U150659,B58876,1,5,0
U150660,B165750,1,5,0
U150678,B29868,1,5,0
U150680,B48788,1,5,0
U150685,B16222,1,5,0
U150685,B88554,1,5,0
U150690,B429935,1,5,0
U150690,B640828,1,5,0
U150692,B29471,1,5,0
U150692,B29488,1,5,0
U150699,B240319,1,5,0
U150711,B113471,1,5,0
U150742,B48788,1,5,1
U150756,B1545,1,5,0
U150759,B23132,1,5,0
U150766,B1545,1,5,0
U150777,B48788,1,5,0
U150789,B1545,1,5,0
U150797,B69784,1,5,0
U150808,B7318,1,5,0
U150808,B67771,1,5,0
U150813,B17562,1,5,0
U150827,B41122,1,5,1
U150828,B111674,1,5,0
U150832,B3777,1,5,0
U150838,B16222,1,5,0
U150850,B58876,1,5,0
U150852,B121643,1,5,0
U150852,B102576,1,5,0
U150854,B541786,1,5,1
U150861,B17562,1,5,0
U150867,B459700,1,5,1
U150870,B102576,1,5,0
U150871,B28845,1,5,0
U150872,B23132,1,5,0
U150872,B29868,1,5,1
U150901,B29471,1,5,0
U150901,B285411,1,5,0
U150907,B45895,1,5,0
U150909,B459548,1,5,0
U150909,B102576,1,5,0
U150922,B58876,1,5,0
U150923,B24887,1,5,0
U150925,B151129,1,5,0
U150945,B1082036,1,5,0
U150955,B3777,1,5,0
U150960,B317201,1,5,0
U150964,B22163,1,5,0
U150967,B17697,1,5,0
U150968,B95062,1,5,0
U150977,B17697,1,5,0
U150991,B11275,1,5,0
U150992,B17562,1,5,0
U150999,B69784,1,5,0
U150999,B38026,1,5,0
U150999,B181190,1,5,0
U150999,B31608,1,5,0
U151005,B1944582,1,5,1
U151007,B102576,1,5,0
U151007,B393210,1,5,0
U151007,B17697,1,5,0
U151007,B14375,1,5,0
U151029,B18545,1,5,0
U151035,B492759,1,5,1
U151035,B1165429,1,5,0
U151035,B146256,1,5,0
U151052,B91492,1,5,1
U151056,B17697,1,5,1
U151076,B1545,1,5,1
U151083,B98758,1,5,0
U151083,B3777,1,5,0
U151099,B285411,1,5,0
U151099,B29471,1,5,0
U151101,B40031,1,5,0
U151107,B58876,1,5,0
U151107,B378870,1,5,0
U151117,B102576,1,5,0
U151118,B1545,1,5,0
U151124,B25327,1,5,0
U151135,B199396,1,5,1
U151138,B7318,1,5,0
U151140,B22163,1,5,0
U151144,B11149,1,5,0
U151148,B1545,1,5,1
U151150,B379150,1,5,0
U151175,B58876,1,5,0
U151179,B35111,1,5,0
U151188,B24613,1,5,0
U151205,B1613532,1,5,0
U151210,B28845,1,5,0
U151211,B97418,1,5,0
U151211,B1178235,1,5,1
U151229,B17562,1,5,0
U151244,B183006,1,5,0
U151244,B330751,1,5,0
U151265,B122690,1,5,0
U151271,B7318,1,5,0
U151271,B18545,1,5,0
U151319,B670198,1,5,0
U151320,B17697,1,5,1
U151328,B44744,1,5,0
U151329,B1388305,1,5,0
U151336,B276632,1,5,1
U151344,B69784,1,5,0
U151359,B18545,1,5,0
U151370,B86111,1,5,1
U151371,B1554568,1,5,0
U151383,B5746,1,5,0
U151403,B183006,1,5,0
U151413,B3777,1,5,0
U151413,B67724,1,5,1
U151418,B587091,1,5,0
U151427,B1451410,1,5,0
U151429,B29868,1,5,0
U151430,B755019,1,5,0
U151434,B393210,1,5,0
U151448,B16222,1,5,1
U151466,B1624636,1,5,0
U151469,B13587,1,5,1
U151490,B299838,1,5,0
U151491,B11275,1,5,0
U151495,B1545,1,5,0
U151512,B1566998,1,5,1
U151527,B174340,1,5,0
U151533,B1545,1,5,0
U151555,B1545,1,5,0
U151566,B78077,1,5,0
U151566,B17562,1,5,0
U151595,B7318,1,5,0
U151597,B1545,1,5,0
U151601,B3777,1,5,0
U151605,B3777,1,5,1
U151613,B50600,1,5,0
U151616,B21886,1,5,0
U151619,B128920,1,5,0
U151623,B174340,1,5,0
U151654,B953081,1,5,1
U151655,B725532,1,5,1
U151655,B118119,1,5,1
U151660,B935413,1,5,1
U151679,B3777,1,5,0
U151697,B3777,1,5,0
U151700,B1947037,1,5,0
U151705,B22163,1,5,0
U151706,B102576,1,5,1
U151712,B511767,1,5,0
U151717,B1073981,1,5,1
U151726,B48788,1,5,0
U151736,B12457,1,5,0
U151739,B8817,1,5,0
U151740,B165750,1,5,0
U151761,B3777,1,5,0
U151764,B162248,1,5,0
U151771,B55322,1,5,0
U151771,B67771,1,5,0
U151774,B123008,1,5,0
U151787,B20904,1,5,1
U151790,B17697,1,5,0
U151794,B50600,1,5,0
U151805,B17562,1,5,0
U151817,B102576,1,5,0
U151821,B147854,1,5,0
U151840,B9395,1,5,1
U151844,B210822,1,5,0
U151861,B3777,1,5,0
U151866,B3777,1,5,0
U151870,B310238,1,5,0
U151873,B1947360,1,5,1
U151879,B3777,1,5,0
U151881,B48788,1,5,0
U151887,B48788,1,5,0
U151889,B67724,1,5,0
U151893,B3777,1,5,0
U151898,B18701,1,5,0
U151901,B208537,1,5,1
U151907,B16222,1,5,1
U151910,B330751,1,5,0
U151912,B3614,1,5,0
U151920,B50600,1,5,0
U151925,B8817,1,5,1
U151932,B7318,1,5,0
U151947,B3777,1,5,0
U151948,B1545,1,5,0
U151951,B29471,1,5,0
U151951,B285411,1,5,0
U151952,B893254,1,5,0
U151952,B62000,1,5,0
U151964,B19287,1,5,0
U151964,B40031,1,5,0
U151967,B60275,1,5,0
U151975,B639442,1,5,0
U151978,B705305,1,5,0
U152004,B151129,1,5,1
U152005,B17562,1,5,0
U152007,B60275,1,5,0
U152010,B1091878,1,5,1
U152018,B60275,1,5,0
U152030,B18701,1,5,0
U152034,B250730,1,5,0
U152062,B1700906,1,5,1
U152074,B18701,1,5,0
U152104,B8817,1,5,0
U152104,B118119,1,5,0
U152104,B29868,1,5,0
U152104,B29512,1,5,0
U152116,B1545,1,5,0
U152117,B7318,1,5,0
U152119,B23132,1,5,0
U152140,B67771,1,5,0
U152163,B176240,1,5,0
U152180,B18545,1,5,0
U152203,B78194,1,5,0
U152225,B18701,1,5,0
U152238,B199186,1,5,0
U152238,B175985,1,5,0
U152242,B3777,1,5,1
U152246,B22163,1,5,1
U152260,B913722,1,5,0
U152269,B48788,1,5,0
U152275,B403308,1,5,0
U152294,B1545,1,5,0
U152303,B48788,1,5,0
U152307,B3777,1,5,0
U152310,B3777,1,5,0
U152314,B58876,1,5,0
U152318,B98175,1,5,0
U152324,B123008,1,5,0
U152365,B78194,1,5,0
U152365,B17697,1,5,0
U152370,B176240,1,5,0
U152370,B6661,1,5,0
U152376,B3777,1,5,0
U152391,B69784,1,5,0
U152398,B1545,1,5,0
U152408,B1927445,1,5,0
U152408,B1390181,1,5,1
U152432,B317201,1,5,0
U152459,B90428,1,5,1
U152473,B24887,1,5,1
U152482,B8817,1,5,0
U152482,B1545,1,5,1
U152490,B3777,1,5,0
U152494,B8817,1,5,0
U152501,B102576,1,5,0
U152516,B29868,1,5,0
U152518,B589618,1,5,0
U152523,B29868,1,5,0
U152538,B78194,1,5,0
U152538,B7318,1,5,0
U152540,B50722,1,5,0
U152553,B22026,1,5,0
U152553,B566475,1,5,0
U152579,B48788,1,5,0
U152579,B41122,1,5,1
U152580,B3777,1,5,0
U152580,B17697,1,5,1
U152584,B7318,1,5,0
U152596,B3777,1,5,0
U152599,B17697,1,5,0
U152606,B67318,1,5,0
U152606,B7318,1,5,0
U152618,B67318,1,5,0
U152633,B17697,1,5,0
U152637,B414465,1,5,0
U152663,B1545,1,5,1
U152675,B3777,1,5,0
U152675,B17562,1,5,0
U152680,B578314,1,5,1
U152691,B151129,1,5,0
U152709,B513293,1,5,0
U152717,B1545,1,5,0
U152720,B67318,1,5,0
